Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,data_as_of,data_loaded_at
199908,1999/08/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,Terminal 2,D,5364,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,Terminal 2,D,4050,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Air Europe,PE,Air Europe,PE,International,Europe,Deplaned,Other,Terminal 2,D,389,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Air Europe,PE,Air Europe,PE,International,Europe,Enplaned,Other,Terminal 2,D,398,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,Terminal 2,D,9976,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,Terminal 2,D,9537,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,43769,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,61755,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,Terminal 2,D,4278,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,Terminal 2,D,9554,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,Terminal 2,D,8560,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,Terminal 2,D,321,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,Terminal 2,D,6808,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,6939,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,Terminal 2,D,796,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Deplaned,Other,Terminal 2,D,5253,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Alitalia Airlines,AZ,Alitalia Airlines,AZ,International,Europe,Enplaned,Other,Terminal 2,D,5219,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Deplaned,Other,Terminal 2,D,4785,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"All Nippon Company Airways, Ltd.",NH,"All Nippon Company Airways, Ltd.",NH,International,Asia,Enplaned,Other,Terminal 2,D,4295,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,120250,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,118524,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,Terminal 2,D,4571,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,Terminal 2,D,3847,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,Terminal 2,D,23177,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,Terminal 2,D,22820,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Deplaned,Other,Terminal 3,E,5640,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Canadian Airlines,CP,Canadian Airlines,CP,International,Canada,Enplaned,Other,Terminal 3,E,5935,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,Terminal 2,D,6962,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,Terminal 2,D,6529,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Champion Air,MG,Champion Air,MG,Domestic,US,Deplaned,Other,Terminal 1,A,1381,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Champion Air,MG,Champion Air,MG,Domestic,US,Enplaned,Other,Terminal 1,A,1285,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,Terminal 2,D,9636,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,Terminal 2,D,9471,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Deplaned,Other,Terminal 2,D,2440,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,International,Asia,Enplaned,Other,Terminal 2,D,2119,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,115657,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,116837,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,Terminal 2,D,10528,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,Terminal 2,D,10987,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,Terminal 2,D,4179,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,Terminal 2,D,3493,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,10442,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,9968,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,9073,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,8012,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,Terminal 2,D,9526,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,Terminal 2,D,9984,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,Terminal 2,D,8689,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,Terminal 2,D,8295,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,Terminal 2,D,8364,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,Terminal 2,D,7804,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,Terminal 2,D,22231,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,Terminal 2,D,22984,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,Terminal 2,D,17671,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,Terminal 2,D,15765,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,B,3056,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,B,3129,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,National Airlines,N7,National Airlines,N7,Domestic,US,Deplaned,Other,Terminal 1,B,7892,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,National Airlines,N7,National Airlines,N7,Domestic,US,Enplaned,Other,Terminal 1,B,7807,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Other,Terminal 1,C,80561,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Other,Terminal 1,C,80787,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Thru / Transit,Other,Terminal 1,C,4119,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Other,Terminal 2,D,9994,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Other,Terminal 2,D,9795,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,Terminal 2,D,8769,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,Terminal 2,D,6527,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Deplaned,Other,Terminal 2,D,19094,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Ryan International Airlines,RD,Ryan International Airlines,RD,Domestic,US,Enplaned,Other,Terminal 2,D,16751,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Deplaned,Other,Terminal 2,D,7204,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Ryan International Airlines,RD,Ryan International Airlines,RD,International,Europe,Enplaned,Other,Terminal 2,D,6694,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,Terminal 2,D,16117,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,Terminal 2,D,15546,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2482,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2180,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,50065,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,46152,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,880,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Sobelair Airlines,,Sobelair Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,778,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,A,38281,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,A,38050,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Star Air,S6,Star Air,S6,Domestic,US,Deplaned,Other,Terminal 1,A,48,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 3,E,2903,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 3,E,2823,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Swissair,SR,Swissair,SR,International,Europe,Deplaned,Other,Terminal 2,D,4775,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Swissair,SR,Swissair,SR,International,Europe,Enplaned,Other,Terminal 2,D,4727,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,Terminal 2,D,4540,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,Terminal 2,D,3542,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,TWA,TW,TWA,TW,Domestic,US,Deplaned,Other,Terminal 1,B,36896,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,TWA,TW,TWA,TW,Domestic,US,Enplaned,Other,Terminal 1,B,37573,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Tower Air,FF,Tower Air,FF,Domestic,US,Deplaned,Other,Terminal 3,E,10157,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Tower Air,FF,Tower Air,FF,Domestic,US,Enplaned,Other,Terminal 3,E,10161,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Trans States Airlines,AX,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,3694,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Trans States Airlines,AX,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,3398,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,A,57150,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,A,55368,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,US Airways,US,US Airways,US,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35344,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,US Airways,US,US Airways,US,Domestic,US,Enplaned,Low Fare,Terminal 1,B,30637,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,66832,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,71503,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,856501,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,846421,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,18872,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,51786,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,53373,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,518,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9163,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,6741,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,378,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,16964,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,International,G,16025,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,International,G,211,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,6896,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,23960,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17540,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,743,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3635,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,4064,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,81,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,Terminal 2,D,12242,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199908,1999/08/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,Terminal 2,D,12287,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,21258,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,20659,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Deplaned,Other,Terminal 2,D,850,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Aeroflot Russian International Airlines,,Aeroflot Russian International Airlines,,International,Europe,Enplaned,Other,Terminal 2,D,640,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22207,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,20929,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,Terminal 2,D,3722,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,Terminal 2,D,4485,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air Europe,PE,Air Europe,PE,International,Europe,Deplaned,Other,Terminal 2,D,14,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air Europe,PE,Air Europe,PE,International,Europe,Enplaned,Other,Terminal 2,D,204,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,Terminal 2,D,9079,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
199909,1999/09/01,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,Terminal 2,D,9542,2023/11/20 07:01:34 AM,2023/11/20 07:02:25 AM
